sep=;
Office Code;IA Number;National Number;Event Type;Event Date;
US;PCT/CN2021/123218;18294931;D;;
US;PCT/JP2022/032075;18686021;G;;
US;PCT/EP2022/077450;18698469;W;;
US;PCT/KR2022/014971;18701697;C;;
US;PCT/JP2022/027173;18687033;R;;
US;PCT/JP2022/031174;18691869;W;;
US;PCT/CN2022/074908;18710485;D;;
US;PCT/EP2022/077711;18698528;G;;
US;PCT/EP2021/079427;18701343;W;;
US;PCT/IB2022/057950;18685990;C;;
US;PCT/AU2022/051184;18698637;R;;
US;PCT/CN2022/073560;18264604;W;;
US;PCT/CN2022/100871;18575190;D;;
US;PCT/KR2022/020394;18279119;G;;
US;PCT/EP2022/073808;18687824;W;;
US;PCT/JP2022/003084;18262613;C;;
US;PCT/DK2022/000255;18708218;R;;
US;PCT/JP2021/040777;18687957;W;;
US;PCT/FR2022/052048;18705074;D;;
US;PCT/DE2021/100985;18274121;G;;
US;PCT/IB2022/059223;18691124;W;;
US;PCT/JP2022/033945;18692920;C;;
US;PCT/JP2022/002741;18273993;R;;
US;PCT/EP2022/076119;18693366;W;;
US;PCT/IB2022/051000;18273995;D;;
US;PCT/CN2023/142591;18294619;G;;
US;PCT/SG2022/050729;18703263;W;;
US;PCT/CN2021/113868;18684896;C;;
US;PCT/EP2021/052128;18273983;R;;
US;PCT/EP2022/072192;18683525;W;;
US;PCT/CN2023/070060;18288451;D;;
US;PCT/JP2022/042469;18705940;G;;
US;PCT/US2022/013772;18273981;W;;
US;PCT/IB2022/059835;18698966;R;;
US;PCT/JP2021/041789;18703523;W;;
US;PCT/KR2023/009020;18704090;D;;
US;PCT/US2022/046089;18699101;G;;
US;PCT/US2022/076548;18692514;W;;
US;PCT/EP2022/081136;18704036;R;;
US;PCT/EP2023/051938;18835709;W;;
US;PCT/FR2022/051948;18700340;D;;
US;PCT/IB2022/060726;18701004;G;;
US;PCT/NZ2022/050127;18698960;W;;
US;PCT/JP2021/030316;18684494;R;;
US;PCT/CN2023/109542;18561278;C;;
US;PCT/EP2022/075601;18692679;D;;
US;PCT/JP2022/034421;18692136;G;;
US;PCT/JP2022/027240;18693762;R;;
US;PCT/JP2022/033249;18703076;C;;
US;PCT/US2022/079452;18704699;D;;
US;PCT/EP2022/000097;18701762;G;;
US;PCT/US2022/076764;18696095;R;;
US;PCT/US2022/046459;18701010;C;;
US;PCT/EP2022/050938;18273881;D;;
US;PCT/JP2022/041164;18708095;G;;
US;PCT/CN2023/091810;18707883;R;;
US;PCT/CN2022/088908;18699232;C;;
US;PCT/CN2021/120861;18692833;D;;
US;PCT/CN2022/096209;18264451;G;;
US;PCT/CN2021/120420;18690035;C;;
US;PCT/KR2022/020980;18692940;R;;
US;PCT/EP2022/052218;18274089;C;;
US;PCT/JP2022/027112;18690079;D;;
US;PCT/DE2022/100587;18689908;G;;
US;PCT/US2022/044195;18694007;C;;
US;PCT/US2022/076135;18690130;R;;
US;PCT/JP2022/040025;18696997;C;;
US;PCT/US2022/034654;18570568;D;;
US;PCT/EP2022/081245;18705712;G;;
US;PCT/CN2023/081484;18684692;C;;
US;PCT/IB2023/057815;18687178;R;;
US;PCT/AU2022/050829;18684044;C;;
US;PCT/EP2022/085756;18719511;D;;
US;PCT/GB2022/052274;18690410;G;;
US;PCT/US2021/016051;18262899;C;;
US;PCT/US2022/043423;18690321;R;;
US;PCT/US2022/050116;18707777;C;;
US;PCT/US2022/050123;18709748;D;;
US;PCT/KR2021/016422;18575260;G;;
US;PCT/CN2021/127297;18705177;W;;
US;PCT/US2022/048629;18709925;D;;
US;PCT/CA2022/050774;18561568;G;;
US;PCT/IB2022/061203;18702486;R;;
US;PCT/CN2021/122365;18696914;C;;
US;PCT/CN2021/140146;17623893;R;;
US;PCT/KR2022/014813;18692639;W;;
US;PCT/CA2022/051519;18701295;D;;
US;PCT/CN2021/125787;18701266;G;;
US;PCT/CN2022/072777;17907428;W;;
US;PCT/CN2022/125042;18705116;C;;
US;PCT/KR2022/011958;18708179;R;;
US;PCT/IB2022/061642;18707886;W;;
US;PCT/KR2022/010184;18702727;D;;
US;PCT/CN2022/130330;18698522;G;;
US;PCT/IL2022/051184;18708245;W;;
US;PCT/US2022/077572;18699523;C;;
US;PCT/EP2021/081996;18710346;R;;
US;PCT/EP2022/081677;18708216;R;;
US;PCT/US2022/048645;18707944;W;;
US;PCT/GB2022/052690;18699286;D;;
US;PCT/EP2022/077021;18699292;G;;
US;PCT/AU2022/051272;18702593;G;;
US;PCT/JP2021/041697;18700787;W;;
US;PCT/CN2022/105405;18289241;D;;
US;PCT/AU2022/050630;18573557;G;;
US;PCT/CA2022/051504;18702505;R;;
US;PCT/EP2022/078371;18700341;C;;
US;PCT/DE2022/100411;18571372;R;;
US;PCT/EP2022/050582;18274744;W;;
US;PCT/CN2021/116562;18687148;D;;
US;PCT/FR2022/052058;18706939;G;;
US;PCT/CN2022/091491;17913792;W;;
US;PCT/RU2021/000374;18687690;C;;
US;PCT/EP2022/081069;18708238;R;;
US;PCT/AU2022/051231;18699535;W;;
US;PCT/US2022/035530;18569795;D;;
US;PCT/GB2022/053005;18712285;G;;
US;PCT/EP2022/079076;18701307;W;;
US;PCT/CN2021/074007;18262599;C;;
US;PCT/CZ2022/050115;18710222;R;;
US;PCT/KR2022/012059;18686589;R;;
US;PCT/JP2021/040708;18701329;W;;
US;PCT/US2022/046001;18699274;D;;
US;PCT/IL2022/051062;18699280;G;;
US;PCT/US2022/049846;18707281;W;;
US;PCT/US2022/045623;18694921;C;;
US;PCT/CN2023/113335;18699282;R;;
US;PCT/EP2022/074950;18559737;W;;
US;PCT/CN2022/097357;18687605;D;;
US;PCT/US2022/078174;18700972;G;;
US;PCT/EP2022/077790;18698701;W;;
US;PCT/JP2021/001929;18273548;C;;
US;PCT/JP2022/030748;18687938;R;;
US;PCT/EP2022/074681;18689849;W;;
US;PCT/JP2021/002692;18274081;D;;
US;PCT/CN2022/074176;18705929;G;;
US;PCT/KR2023/004913;18704894;W;;
US;PCT/US2022/075719;18691589;C;;
US;PCT/CN2022/115829;18274077;R;;
US;PCT/US2024/025788;18834456;W;;
US;PCT/US2022/074144;18292658;D;;
US;PCT/EP2022/072984;18684452;G;;
US;PCT/US2022/077655;18705250;W;;
US;PCT/EP2022/068509;18576831;R;;
US;PCT/JP2022/010304;18551500;W;;
US;PCT/JP2021/037071;18698744;D;;
US;PCT/US2022/013464;18683026;G;;
US;PCT/EP2022/050023;18274122;W;;
US;PCT/US2022/047971;18704081;R;;
US;PCT/EP2021/081620;18709738;W;;
US;PCT/EP2023/052281;18696273;D;;
US;PCT/JP2022/042972;18700299;G;;
US;PCT/KR2022/013466;18692448;W;;
US;PCT/US2022/079024;18700351;R;;
US;PCT/PH2021/050032;17602766;C;;
US;PCT/EP2022/076142;18684444;D;;
US;PCT/GB2022/052736;18705118;G;;
US;PCT/EP2022/081992;18704056;W;;
US;PCT/US2022/078775;18705343;R;;
US;PCT/EP2022/080747;18708239;C;;
US;PCT/US2022/046088;18699461;D;;
US;PCT/CN2023/089713;18563404;G;;
US;PCT/JP2022/039467;18704567;R;;
US;PCT/US2022/079264;18707450;C;;
US;PCT/SE2022/051058;18709171;D;;
US;PCT/EP2022/076396;18696076;G;;
US;PCT/CN2023/075035;18715069;R;;
US;PCT/US2022/079652;18707005;C;;
US;PCT/US2023/014789;18248441;D;;
US;PCT/EP2022/051324;18273812;G;;
US;PCT/EP2021/074832;18249782;R;;
US;PCT/NL2022/050646;18708270;C;;
US;PCT/JP2022/029998;18294200;D;;
US;PCT/JP2022/032725;18686512;G;;
US;PCT/US2022/043040;18690370;C;;
US;PCT/EP2022/072566;18686966;R;;
US;PCT/EP2021/087877;18262739;C;;
US;PCT/NL2022/050340;18570624;D;;
US;PCT/IB2021/000711;18694143;G;;
US;PCT/EP2022/072789;18682495;C;;
US;PCT/JP2022/012409;18687167;R;;
US;PCT/EP2022/074430;18687163;C;;
US;PCT/US2022/042114;18687858;D;;
US;PCT/JP2022/036521;18691616;G;;
US;PCT/EP2022/067748;18576288;C;;
US;PCT/US2022/044385;18694610;R;;
US;PCT/US2022/047892;18704315;C;;
US;PCT/DE2022/000086;18684719;D;;
US;PCT/EP2022/080095;18703437;G;;
US;PCT/JP2021/041852;18700326;W;;
US;PCT/CN2021/139352;17623831;D;;
US;PCT/FR2020/051057;17619850;G;;
US;PCT/CN2021/126005;18703368;R;;
US;PCT/US2022/078517;18700986;C;;
US;PCT/JP2023/034461;18726823;D;;
US;PCT/EP2022/073292;18683521;G;;
US;PCT/EP2022/075380;18699154;W;;
US;PCT/KR2021/016256;18721173;D;;
US;PCT/JP2022/040767;18708203;G;;
US;PCT/IT2022/050261;18695629;R;;
US;PCT/JP2023/023026;18705202;C;;
US;PCT/US2022/048887;18707276;R;;
US;PCT/US2022/046722;18701544;W;;
US;PCT/CN2022/131444;18710197;D;;
US;PCT/EP2022/082229;18710223;G;;
US;PCT/CA2022/050866;18563951;W;;
US;PCT/CN2022/124852;18704468;C;;
US;PCT/EP2022/085547;18701287;R;;
US;PCT/CN2022/094001;18720420;W;;
US;PCT/JP2022/039009;18703022;D;;
US;PCT/GB2022/052771;18707392;G;;
US;PCT/US2022/080978;18701344;W;;
US;PCT/KR2022/020804;18701765;C;;
US;PCT/US2022/079371;18707563;R;;
US;PCT/JP2022/005228;18273796;W;;
US;PCT/JP2023/003684;18708168;D;;
US;PCT/CN2023/102064;18699269;G;;
US;PCT/US2022/075411;18686156;W;;
US;PCT/IB2022/059641;18698026;C;;
US;PCT/NO2022/050253;18708160;R;;
US;PCT/CN2023/105911;18692846;W;;
US;PCT/EP2022/078357;18700856;D;;
US;PCT/US2022/013454;18274058;G;;
US;PCT/DK2022/050209;18699288;W;;
US;PCT/US2022/032226;18278119;C;;
US;PCT/EP2022/066376;18574926;R;;
US;PCT/CN2023/080951;18681976;W;;
US;PCT/CN2022/093178;18706000;D;;
US;PCT/US2022/041977;18684376;G;;
US;PCT/US2022/048624;18704844;W;;
US;PCT/JP2022/034465;18689946;C;;
US;PCT/IB2022/000589;18688038;R;;
US;PCT/JP2021/033968;18687141;W;;
US;PCT/EP2021/087331;18274059;D;;
US;PCT/US2022/048618;18706109;G;;
US;PCT/KR2022/008616;18574871;W;;
US;PCT/IB2022/060691;18706133;R;;
US;PCT/JP2022/036369;18695627;W;;
US;PCT/US2021/072119;18705087;D;;
US;PCT/AU2022/051230;18700963;G;;
US;PCT/KR2022/009037;18569149;W;;
US;PCT/EP2022/078298;18700795;R;;
US;PCT/IB2022/053827;18557381;W;;
US;PCT/CA2022/051650;18705375;D;;
US;PCT/US2022/048217;18705129;G;;
US;PCT/KR2022/013670;18692611;W;;
US;PCT/IB2022/059775;18701000;R;;
US;PCT/US2022/048749;18707160;C;;
US;PCT/EP2022/075629;18692157;D;;
US;PCT/EP2022/074423;18684094;G;;
US;PCT/EP2022/081409;18699016;W;;
US;PCT/JP2022/031814;18687573;R;;
US;PCT/IL2022/051091;18701377;C;;
US;PCT/JP2021/041499;18704381;D;;
US;PCT/EP2022/073701;18691921;G;;
US;PCT/EP2022/080937;18707843;R;;
US;PCT/JP2021/032687;18577367;C;;
US;PCT/JP2022/039209;18708015;D;;
US;PCT/KR2022/015910;18698266;G;;
US;PCT/CN2023/099801;18728624;R;;
US;PCT/EP2022/077368;18698415;C;;
US;PCT/CN2022/130192;18264523;D;;
US;PCT/CN2022/077827;18269978;G;;
US;PCT/IB2022/058067;18686507;R;;
US;PCT/IB2022/000645;18706157;C;;
US;PCT/US2022/076012;18689161;D;;
US;PCT/KR2021/011009;18684828;G;;
US;PCT/JP2021/031487;18685405;C;;
US;PCT/EP2022/074493;18689130;R;;
US;PCT/JP2021/033883;18274140;C;;
US;PCT/US2022/044600;18693988;D;;
US;PCT/AU2022/051312;18705818;G;;
US;PCT/IB2022/060421;18705551;C;;
US;PCT/JP2022/030117;18684780;R;;
US;PCT/US2022/017412;18274061;C;;
US;PCT/IB2022/057089;18683644;D;;
US;PCT/US2022/032442;18683477;G;;
US;PCT/IN2021/050516;18262897;C;;
US;PCT/FI2022/050829;18719389;R;;
US;PCT/NL2022/050625;18707836;C;;
US;PCT/CN2022/083195;18248622;D;;
US;PCT/US2021/051455;18684788;G;;
US;PCT/US2024/010980;18726173;W;;
US;PCT/US2022/073385;18573305;D;;
US;PCT/CN2022/143544;18026649;G;;
US;PCT/US2022/047566;18703497;R;;
US;PCT/US2022/075070;18684568;C;;
US;PCT/US2021/023233;17912416;R;;
US;PCT/US2022/076113;18684368;W;;
US;PCT/US2022/048699;18707031;D;;
US;PCT/EP2022/083868;18716312;G;;
US;PCT/JP2022/025114;18574544;W;;
US;PCT/IB2021/062058;18700871;C;;
US;PCT/EP2021/071113;18292709;R;;
US;PCT/CA2022/051645;18707904;W;;
US;PCT/US2022/078552;18702706;D;;
US;PCT/CN2022/123533;18710217;G;;
US;PCT/EP2022/081899;18708220;W;;
US;PCT/US2021/051571;18693711;C;;
US;PCT/EP2022/068654;18686121;R;;
US;PCT/CA2022/051429;18696183;W;;
US;PCT/US2022/078303;18702748;D;;
US;PCT/EP2022/077164;18698416;G;;
US;PCT/CN2022/113853;18687363;W;;
US;PCT/CN2022/114250;18686393;C;;
US;PCT/CN2021/129194;18698448;R;;
US;PCT/AU2022/051039;18686483;W;;
US;PCT/JP2022/034306;18700848;D;;
US;PCT/KR2022/015418;18700863;G;;
US;PCT/CN2022/113516;18686153;W;;
US;PCT/KR2022/013737;18692112;C;;
US;PCT/KR2022/009626;18575092;R;;
US;PCT/KR2022/011156;18684829;W;;
US;PCT/KR2022/016055;18704919;D;;
US;PCT/EP2022/076838;18705273;G;;
US;PCT/EP2022/071443;18706677;W;;
US;PCT/JP2022/035301;18694573;C;;
US;PCT/KR2022/013194;18692214;R;;
US;PCT/US2022/074874;18682782;W;;
US;PCT/JP2022/015332;18706029;D;;
US;PCT/JP2021/003907;18273982;G;;
US;PCT/US2022/079048;18706038;W;;
US;PCT/JP2022/036477;18685247;C;;
US;PCT/CN2022/073436;18274033;R;;
US;PCT/JP2022/030110;18683692;W;;
US;PCT/EP2022/072738;18682962;D;;
US;PCT/CN2022/109603;18577149;G;;
US;PCT/JP2022/002665;18274120;W;;
US;PCT/CN2022/140012;18698965;R;;
US;PCT/EP2022/079162;18703485;W;;
US;PCT/US2022/044896;18684116;D;;
US;PCT/CN2021/123568;18700919;G;;
US;PCT/NO2022/050211;18692385;W;;
US;PCT/JP2021/040895;18703961;R;;
US;PCT/DE2021/100750;18044312;C;;
US;PCT/JP2022/032558;18684240;D;;
US;PCT/JP2022/037568;18699133;G;;
US;PCT/EP2022/072866;18684160;W;;
US;PCT/CN2022/077380;18700759;R;;
US;PCT/KR2021/016104;18708173;C;;
US;PCT/KR2022/014896;18697432;D;;
US;PCT/CN2023/101763;18724324;G;;
US;PCT/AU2022/051130;18693499;R;;
US;PCT/EP2022/080827;18707527;C;;
US;PCT/EP2022/073762;18685499;D;;
US;PCT/IL2022/050997;18691980;G;;
US;PCT/EP2022/081168;18708031;R;;
US;PCT/CN2022/130404;18691317;C;;
US;PCT/US2022/014552;18274777;D;;
US;PCT/KR2022/015070;18708002;G;;
US;PCT/EP2022/052819;18262607;R;;
US;PCT/US2022/079070;18706438;C;;
US;PCT/EP2022/080018;18692900;D;;
US;PCT/CN2023/070030;18686517;G;;
US;PCT/JP2022/032303;18685385;C;;
US;PCT/CN2023/070069;18284229;R;;
US;PCT/EP2022/076056;18696330;C;;
US;PCT/JP2021/035047;18690083;D;;
US;PCT/US2022/078285;18694257;G;;
US;PCT/IB2021/000637;18690485;C;;
US;PCT/CN2023/070523;18289573;R;;
US;PCT/EP2022/052830;18274009;C;;
US;PCT/KR2022/011349;18570599;D;;
US;PCT/EP2022/073906;18684785;G;;
US;PCT/EP2023/050458;18730393;C;;
US;PCT/GB2022/051587;18694031;R;;
US;PCT/EP2021/082879;18700969;C;;
US;PCT/SG2022/050761;18705721;D;;
US;PCT/US2022/049902;18710812;G;;
US;PCT/CN2023/076459;18841346;C;;
US;PCT/EP2022/025536;18710855;R;;
US;PCT/EP2022/081039;18704089;C;;
US;PCT/IB2022/058400;18709744;D;;
US;PCT/EP2022/075841;18692825;G;;
US;PCT/EP2022/072407;18682765;C;;
US;PCT/JP2021/047388;18692866;R;;
US;PCT/US2022/043682;18692505;C;;
US;PCT/IB2021/059020;18684989;D;;
US;PCT/JP2021/041152;18689927;G;;
US;PCT/US2021/049922;18690245;C;;
US;PCT/JP2022/019718;18685196;R;;
US;PCT/KR2022/002770;18274006;C;;
US;PCT/CN2022/125176;18694011;D;;
US;PCT/CA2022/050971;18570567;G;;
US;PCT/US2022/053921;18705828;C;;
US;PCT/KR2022/012930;18687752;R;;
US;PCT/JP2022/005532;18706130;C;;
US;PCT/EP2022/082078;18710854;D;;
US;PCT/KR2021/019300;18710850;G;;
US;PCT/CA2020/050739;17603356;D;;
US;PCT/AU2022/051105;18690251;R;;
US;PCT/KR2022/015246;18700820;C;;
US;PCT/CN2021/126807;18702484;D;;
US;PCT/CA2022/051523;18702698;G;;
US;PCT/IB2022/059788;18700897;W;;
US;PCT/EP2021/080382;18706393;D;;
US;PCT/EP2022/084218;18714974;G;;
US;PCT/CN2022/131169;18709747;R;;
US;PCT/US2022/044232;18693733;C;;
US;PCT/US2022/052199;18245545;R;;
US;PCT/JP2022/034898;18692782;W;;
US;PCT/KR2023/007481;18706706;D;;
US;PCT/EP2022/074065;18686196;G;;
US;PCT/KR2021/016488;17800431;W;;
US;PCT/IB2022/059780;18700402;C;;
US;PCT/US2022/049247;18708228;R;;
US;PCT/EP2022/081114;18709145;W;;
US;PCT/GB2022/052719;18703919;D;;
US;PCT/US2022/047422;18703051;G;;
US;PCT/KR2023/012467;18708205;W;;
US;PCT/CN2022/095072;18564488;C;;
US;PCT/JP2022/040976;18710214;R;;
US;PCT/US2022/075680;18687781;R;;
US;PCT/JP2022/002557;18262593;W;;
US;PCT/US2022/048596;18706615;D;;
US;PCT/CN2022/141945;18699296;G;;
US;PCT/EP2021/079037;18703102;W;;
US;PCT/KR2022/012830;18686374;C;;
US;PCT/PL2022/000058;18698410;R;;
US;PCT/CN2022/139390;18686559;W;;
US;PCT/CN2022/106026;18274052;D;;
US;PCT/JP2022/032679;18687915;G;;
US;PCT/IL2022/051051;18698539;W;;
US;PCT/CN2021/097851;18557084;C;;
US;PCT/EP2022/070993;18292286;R;;
US;PCT/EP2022/074771;18690074;W;;
US;PCT/JP2021/036448;18274018;D;;
US;PCT/JP2021/043423;18574772;G;;
US;PCT/US2022/041394;18686949;W;;
US;PCT/CN2022/117091;18689166;C;;
US;PCT/CN2021/081998;18262776;R;;
US;PCT/EP2022/063267;18570737;W;;
US;PCT/US2022/078679;18705047;D;;
US;PCT/CA2022/051139;18291069;G;;
US;PCT/EP2022/075426;18692318;W;;
US;PCT/US2022/075938;18684152;R;;
US;PCT/EP2022/067200;18575239;W;;
US;PCT/JP2022/033014;18694622;D;;
US;PCT/CN2022/110364;18294838;G;;
US;PCT/JP2021/002598;18274136;W;;
US;PCT/CN2022/141510;18698756;R;;
US;PCT/JP2022/039079;18702620;W;;
US;PCT/CN2021/131465;18700317;D;;
US;PCT/US2022/047764;18704112;G;;
US;PCT/EP2022/076132;18692354;W;;
US;PCT/US2022/077920;18700473;R;;
US;PCT/CN2022/082562;18023689;C;;
US;PCT/JP2022/039175;18703949;D;;
US;PCT/CN2022/108627;18684150;G;;
US;PCT/JP2022/040931;18704121;W;;
US;PCT/CN2023/094987;18703729;R;;
US;PCT/EP2022/078935;18708161;C;;
US;PCT/IB2022/050638;18262608;D;;
US;PCT/CN2023/132628;18693524;G;;
US;PCT/IB2022/050368;18281320;R;;
US;PCT/JP2022/032075;18686021;C;;
US;PCT/IB2022/058507;18698125;D;;
US;PCT/IL2022/051065;18699390;G;;
US;PCT/IB2022/059950;18699517;R;;
US;PCT/EP2022/077711;18698528;C;;
US;PCT/JP2021/002696;18273880;D;;
US;PCT/CN2022/093212;18274487;G;;
US;PCT/CA2023/050206;18039261;R;;
US;PCT/KR2022/020394;18279119;C;;
US;PCT/JP2022/040628;18689156;D;;
US;PCT/US2022/076402;18693355;G;;
US;PCT/US2021/050396;18683910;C;;
US;PCT/EP2022/077187;18691590;R;;
US;PCT/DE2021/100985;18274121;C;;
US;PCT/US2022/042420;18686954;D;;
US;PCT/EP2022/066310;18570228;G;;
US;PCT/CN2023/096164;18705830;C;;
US;PCT/CN2022/116026;18687201;R;;
US;PCT/CN2023/142591;18294619;C;;
US;PCT/IB2022/057200;18682847;D;;
US;PCT/US2022/040774;18685310;G;;
US;PCT/EP2022/072446;18695621;C;;
US;PCT/CN2022/114427;18687195;R;;
US;PCT/JP2022/042469;18705940;C;;
US;PCT/CN2022/113067;18684809;D;;
US;PCT/IB2022/057659;18684733;G;;
US;PCT/US2022/044995;18693769;W;;
US;PCT/CN2022/121989;18575059;D;;
US;PCT/CN2021/138166;17622125;G;;
US;PCT/NL2022/050477;18684786;R;;
US;PCT/US2022/046089;18699101;C;;
US;PCT/IS2022/050007;18690242;D;;
US;PCT/JP2022/027264;18683720;G;;
US;PCT/IN2022/050953;18704899;W;;
US;PCT/US2022/079475;18708116;D;;
US;PCT/CN2022/111052;18561697;G;;
US;PCT/KR2023/016245;18683461;R;;
US;PCT/IB2022/060726;18701004;C;;
US;PCT/EP2022/069979;18291877;R;;
US;PCT/US2022/051556;18715035;W;;
US;PCT/US2022/079322;18707560;D;;
US;PCT/EP2022/071451;18294907;G;;
US;PCT/EP2022/061838;18289244;W;;
US;PCT/JP2022/034421;18692136;C;;
US;PCT/TR2022/050875;18686177;R;;
US;PCT/FI2022/050652;18692079;W;;
US;PCT/CA2022/051638;18707558;D;;
US;PCT/US2022/048661;18707029;G;;
US;PCT/IB2022/057712;18703040;W;;
US;PCT/EP2022/000097;18701762;C;;
US;PCT/CN2022/132514;18710211;R;;
US;PCT/JP2021/036287;18262590;W;;
US;PCT/EP2022/079788;18698666;D;;
US;PCT/AU2022/051274;18708119;G;;
US;PCT/GB2022/053006;18712311;W;;
US;PCT/JP2022/041164;18708095;C;;
US;PCT/US2022/079200;18706464;R;;
US;PCT/SE2022/050826;18693354;W;;
US;PCT/EP2022/075027;18575017;D;;
US;PCT/EP2022/052084;18262777;G;;
US;PCT/KR2023/001802;18699247;W;;
US;PCT/CN2022/096209;18264451;C;;
US;PCT/JP2022/032516;18687533;R;;
US;PCT/US2022/043389;18693924;W;;
US;PCT/CN2022/094694;18262778;D;;
US;PCT/JP2021/040415;18706015;G;;
US;PCT/KR2021/020267;18569686;W;;
US;PCT/DE2022/100587;18689908;C;;
US;PCT/EP2022/080715;18706169;R;;
US;PCT/CN2021/115338;18682562;W;;
US;PCT/JP2022/037069;18698942;D;;
US;PCT/FR2022/051718;18692488;G;;
US;PCT/TR2022/050112;18274067;W;;
US;PCT/EP2022/075830;18692526;R;;
US;PCT/US2022/013981;18684754;W;;
US;PCT/EP2022/077658;18698923;D;;
US;PCT/JP2021/032420;18290941;G;;
US;PCT/EP2021/081441;18699214;W;;
US;PCT/EP2022/073870;18684091;R;;
US;PCT/US2022/027284;18719542;W;;
US;PCT/US2022/078730;18705186;D;;
US;PCT/JP2022/040440;18705222;G;;
US;PCT/EP2022/077567;18699201;W;;
US;PCT/JP2022/041564;18703996;R;;
US;PCT/CA2022/050774;18561568;C;;
US;PCT/CN2021/120681;18693476;D;;
US;PCT/CN2023/105985;18703705;G;;
US;PCT/IN2022/050851;18693539;R;;
US;PCT/CN2021/125787;18701266;C;;
US;PCT/JP2022/040448;18704605;D;;
US;PCT/SE2022/050871;18701839;G;;
US;PCT/GB2022/052515;18699408;R;;
US;PCT/CN2022/130330;18698522;C;;
US;PCT/EP2022/052038;18728398;D;;
US;PCT/EP2022/073636;18696197;G;;
US;PCT/IB2022/060273;18708062;R;;
US;PCT/EP2022/077021;18699292;C;;
US;PCT/CN2022/110889;18273565;D;;
US;PCT/US2022/076103;18690104;G;;
US;PCT/EP2022/075839;18692952;R;;
US;PCT/JP2022/036060;18696616;C;;
US;PCT/CN2023/095752;18683347;D;;
US;PCT/NZ2022/050105;18684827;G;;
US;PCT/US2022/043324;18685291;C;;
US;PCT/KR2021/013434;18684821;R;;
US;PCT/CN2022/072646;18706170;C;;
US;PCT/IB2022/057894;18685275;D;;
US;PCT/GB2022/052402;18694211;G;;
US;PCT/KR2022/016823;18705829;C;;
US;PCT/KR2022/009455;18683445;R;;
US;PCT/CN2022/142896;18555533;C;;
US;PCT/EP2022/075152;18690455;D;;
US;PCT/IB2023/050157;18727355;G;;
US;PCT/CN2021/117697;18690330;C;;
US;PCT/KR2023/014426;18719377;R;;
US;PCT/CN2022/126220;18705968;C;;
US;PCT/IL2023/050085;18719659;D;;
US;PCT/JP2022/008785;18702596;G;;
US;PCT/EP2022/076811;18696859;W;;
US;PCT/KR2022/013997;18030354;D;;
US;PCT/AU2022/051008;18686145;G;;
US;PCT/GB2022/051132;18288711;R;;
US;PCT/EP2022/078026;18700507;C;;
US;PCT/CN2022/107028;18580688;R;;
US;PCT/GB2022/052094;18684325;W;;
US;PCT/IL2022/051077;18701267;D;;
US;PCT/US2022/075354;18686086;G;;
US;PCT/PH2020/050005;17413197;W;;
US;PCT/IB2022/058947;18696212;C;;
US;PCT/SG2022/050709;18708225;R;;
US;PCT/CN2022/127845;18031115;W;;
US;PCT/US2022/079010;18706625;D;;
US;PCT/EP2022/071359;18294837;G;;
US;PCT/EP2022/078936;18708198;W;;
US;PCT/CN2023/093043;18258545;C;;
US;PCT/AT2022/060395;18710202;R;;
US;PCT/US2022/077501;18698664;R;;
US;PCT/US2024/022167;18726318;W;;
US;PCT/EP2022/083949;18710389;D;;
US;PCT/US2022/049535;18710347;G;;
US;PCT/FR2022/051544;18294834;W;;
US;PCT/IB2022/000462;18573940;C;;
US;PCT/CN2023/090704;18698340;R;;
US;PCT/CN2022/140533;18265185;W;;
US;PCT/CN2021/124517;18700792;D;;
US;PCT/IL2022/051202;18708219;G;;
US;PCT/CN2022/070689;18707028;W;;
US;PCT/US2021/014888;18262615;C;;
US;PCT/IB2022/060945;18708176;R;;
US;PCT/IB2022/056231;18570708;W;;
US;PCT/SG2021/050039;18274037;D;;
US;PCT/KR2022/013201;18687745;G;;
US;PCT/EP2022/080230;18708187;W;;
US;PCT/CN2021/118195;18690923;C;;
US;PCT/EP2022/071648;18692492;R;;
US;PCT/EP2022/076455;18693830;W;;
US;PCT/JP2022/006178;18274141;D;;
US;PCT/EP2022/051747;18274038;G;;
US;PCT/US2022/013699;18262781;W;;
US;PCT/KR2023/000059;18685136;C;;
US;PCT/EP2022/080720;18692406;R;;
US;PCT/FI2022/050588;18690288;W;;
US;PCT/EP2022/068279;18290830;D;;
US;PCT/GR2021/000068;18707707;G;;
US;PCT/EP2022/079062;18699621;W;;
US;PCT/EP2022/072169;18294812;R;;
US;PCT/US2022/047555;18703492;W;;
US;PCT/JP2022/022295;18684030;D;;
US;PCT/JP2021/040683;18703959;G;;
US;PCT/US2022/072620;18692320;W;;
US;PCT/CA2022/051063;18699205;R;;
US;PCT/CN2022/141071;18571223;C;;
US;PCT/EP2021/079102;18700568;D;;
US;PCT/AT2022/060357;18700837;G;;
US;PCT/AU2022/051235;18700874;W;;
US;PCT/EP2022/075072;18700812;R;;
US;PCT/IB2022/059529;18698412;C;;
US;PCT/US2022/047093;18701830;D;;
US;PCT/AU2022/051131;18693567;G;;
US;PCT/US2022/044287;18693483;R;;
US;PCT/KR2022/011653;18294920;C;;
US;PCT/CN2022/122728;18699420;D;;
US;PCT/EP2022/074596;18696170;G;;
US;PCT/JP2022/040877;18708112;R;;
US;PCT/DE2022/200178;18687484;C;;
