sep=;
Office Code;IA Number;National Number;Event Type;Event Date;
CN;PCT/CN2022/087479;202280095105.2;W;;
CN;PCT/CN2022/087793;202280094863.2;C;;
CN;PCT/CN2022/087793;202280094863.2;D;;
CN;PCT/CN2022/087793;202280094863.2;G;;
CN;PCT/CN2022/087793;202280094863.2;R;;
CN;PCT/CN2022/087793;202280094863.2;W;;
CN;PCT/CN2022/087844;202280094871.7;C;;
CN;PCT/CN2022/087844;202280094871.7;D;;
CN;PCT/CN2022/087844;202280094871.7;G;;
CN;PCT/CN2022/087844;202280094871.7;R;;
CN;PCT/CN2022/087844;202280094871.7;W;;
CN;PCT/CN2022/087948;202280095162.0;C;;
CN;PCT/CN2022/087948;202280095162.0;D;;
CN;PCT/CN2022/087948;202280095162.0;G;;
CN;PCT/CN2022/087948;202280095162.0;R;;
CN;PCT/CN2022/087948;202280095162.0;W;;
CN;PCT/CN2022/088030;202280093393.8;C;;
CN;PCT/CN2022/088030;202280093393.8;D;;
CN;PCT/CN2022/088030;202280093393.8;G;;
CN;PCT/CN2022/088030;202280093393.8;R;;
CN;PCT/CN2022/088030;202280093393.8;W;;
CN;PCT/CN2022/088099;202280095149.5;C;;
CN;PCT/CN2022/088099;202280095149.5;D;;
CN;PCT/CN2022/088099;202280095149.5;G;;
CN;PCT/CN2022/088099;202280095149.5;R;;
CN;PCT/CN2022/088099;202280095149.5;W;;
CN;PCT/CN2022/088100;202280095121.1;C;;
CN;PCT/CN2022/088100;202280095121.1;D;;
CN;PCT/CN2022/088100;202280095121.1;G;;
CN;PCT/CN2022/088100;202280095121.1;R;;
CN;PCT/CN2022/088100;202280095121.1;W;;
CN;PCT/CN2022/088112;202280094988.5;C;;
CN;PCT/CN2022/088112;202280094988.5;D;;
CN;PCT/CN2022/088112;202280094988.5;G;;
CN;PCT/CN2022/088112;202280094988.5;R;;
CN;PCT/CN2022/088112;202280094988.5;W;;
CN;PCT/CN2022/088119;202280094706.1;C;;
CN;PCT/CN2022/088119;202280094706.1;D;;
CN;PCT/CN2022/088119;202280094706.1;G;;
CN;PCT/CN2022/088119;202280094706.1;R;;
CN;PCT/CN2022/088119;202280094706.1;W;;
CN;PCT/CN2022/088150;202280095028.0;C;;
CN;PCT/CN2022/088150;202280095028.0;D;;
CN;PCT/CN2022/088150;202280095028.0;G;;
CN;PCT/CN2022/088150;202280095028.0;R;;
CN;PCT/CN2022/088150;202280095028.0;W;;
CN;PCT/CN2022/088151;202280095029.5;C;;
CN;PCT/CN2022/088151;202280095029.5;D;;
CN;PCT/CN2022/088151;202280095029.5;G;;
CN;PCT/CN2022/088151;202280095029.5;R;;
CN;PCT/CN2022/088151;202280095029.5;W;;
CN;PCT/CN2022/088190;202280095030.8;C;;
CN;PCT/CN2022/088190;202280095030.8;D;;
CN;PCT/CN2022/088190;202280095030.8;G;;
CN;PCT/CN2022/088190;202280095030.8;R;;
CN;PCT/CN2022/088190;202280095030.8;W;;
CN;PCT/CN2022/088317;202280095173.9;C;;
CN;PCT/CN2022/088317;202280095173.9;D;;
CN;PCT/CN2022/088317;202280095173.9;G;;
CN;PCT/CN2022/088317;202280095173.9;R;;
CN;PCT/CN2022/088317;202280095173.9;W;;
CN;PCT/CN2022/088373;202280094919.4;C;;
CN;PCT/CN2022/088373;202280094919.4;D;;
CN;PCT/CN2022/088373;202280094919.4;G;;
CN;PCT/CN2022/088373;202280094919.4;R;;
CN;PCT/CN2022/088373;202280094919.4;W;;
CN;PCT/CN2022/088388;202280095166.9;C;;
CN;PCT/CN2022/088388;202280095166.9;D;;
CN;PCT/CN2022/088388;202280095166.9;G;;
CN;PCT/CN2022/088388;202280095166.9;R;;
CN;PCT/CN2022/088388;202280095166.9;W;;
CN;PCT/CN2022/088391;202280095058.1;C;;
CN;PCT/CN2022/088391;202280095058.1;D;;
CN;PCT/CN2022/088391;202280095058.1;G;;
CN;PCT/CN2022/088391;202280095058.1;R;;
CN;PCT/CN2022/088391;202280095058.1;W;;
CN;PCT/CN2022/088405;202280095188.5;C;;
CN;PCT/CN2022/088405;202280095188.5;D;;
CN;PCT/CN2022/088405;202280095188.5;G;;
CN;PCT/CN2022/088405;202280095188.5;R;;
CN;PCT/CN2022/088405;202280095188.5;W;;
CN;PCT/CN2022/088448;202280094922.6;C;;
CN;PCT/CN2022/088448;202280094922.6;D;;
CN;PCT/CN2022/088448;202280094922.6;G;;
CN;PCT/CN2022/088448;202280094922.6;R;;
CN;PCT/CN2022/088448;202280094922.6;W;;
CN;PCT/CN2022/088484;202280094901.4;C;;
CN;PCT/CN2022/088484;202280094901.4;D;;
CN;PCT/CN2022/088484;202280094901.4;G;;
CN;PCT/CN2022/088484;202280094901.4;R;;
CN;PCT/CN2022/088484;202280094901.4;W;;
CN;PCT/CN2022/088510;202280094929.8;C;;
CN;PCT/CN2022/088510;202280094929.8;D;;
CN;PCT/CN2022/088510;202280094929.8;G;;
CN;PCT/CN2022/088510;202280094929.8;R;;
CN;PCT/CN2022/088510;202280094929.8;W;;
CN;PCT/CN2022/088618;202280095181.3;C;;
CN;PCT/CN2022/088618;202280095181.3;D;;
CN;PCT/CN2022/088618;202280095181.3;G;;
CN;PCT/CN2022/088618;202280095181.3;R;;
CN;PCT/CN2022/088618;202280095181.3;W;;
CN;PCT/CN2022/088622;202280095211.0;C;;
CN;PCT/CN2022/088622;202280095211.0;D;;
CN;PCT/CN2022/088622;202280095211.0;G;;
CN;PCT/CN2022/088622;202280095211.0;R;;
CN;PCT/CN2022/088622;202280095211.0;W;;
CN;PCT/CN2022/088625;202280094996.X;C;;
CN;PCT/CN2022/088625;202280094996.X;D;;
CN;PCT/CN2022/088625;202280094996.X;G;;
CN;PCT/CN2022/088625;202280094996.X;R;;
CN;PCT/CN2022/088625;202280094996.X;W;;
CN;PCT/CN2022/088641;202280095083.X;C;;
CN;PCT/CN2022/088641;202280095083.X;D;;
CN;PCT/CN2022/088641;202280095083.X;G;;
CN;PCT/CN2022/088641;202280095083.X;R;;
CN;PCT/CN2022/088641;202280095083.X;W;;
CN;PCT/CN2022/088642;202280095165.4;C;;
CN;PCT/CN2022/088642;202280095165.4;D;;
CN;PCT/CN2022/088642;202280095165.4;G;;
CN;PCT/CN2022/088642;202280095165.4;R;;
CN;PCT/CN2022/088642;202280095165.4;W;;
CN;PCT/CN2022/088652;202280094801.1;C;;
CN;PCT/CN2022/088652;202280094801.1;D;;
CN;PCT/CN2022/088652;202280094801.1;G;;
CN;PCT/CN2022/088652;202280094801.1;R;;
CN;PCT/CN2022/088652;202280094801.1;W;;
CN;PCT/CN2022/088683;202280095009.8;C;;
CN;PCT/CN2022/088683;202280095009.8;D;;
CN;PCT/CN2022/088683;202280095009.8;G;;
CN;PCT/CN2022/088683;202280095009.8;R;;
CN;PCT/CN2022/088683;202280095009.8;W;;
CN;PCT/CN2022/088721;202280095238.X;C;;
CN;PCT/CN2022/088721;202280095238.X;D;;
CN;PCT/CN2022/088721;202280095238.X;G;;
CN;PCT/CN2022/088721;202280095238.X;R;;
CN;PCT/CN2022/088721;202280095238.X;W;;
CN;PCT/CN2022/088728;202280095038.4;C;;
CN;PCT/CN2022/088728;202280095038.4;D;;
CN;PCT/CN2022/088728;202280095038.4;G;;
CN;PCT/CN2022/088728;202280095038.4;R;;
CN;PCT/CN2022/088728;202280095038.4;W;;
CN;PCT/CN2022/088748;202280095328.9;C;;
CN;PCT/CN2022/088748;202280095328.9;D;;
CN;PCT/CN2022/088748;202280095328.9;G;;
CN;PCT/CN2022/088748;202280095328.9;R;;
CN;PCT/CN2022/088748;202280095328.9;W;;
CN;PCT/CN2022/088751;202280095295.8;C;;
CN;PCT/CN2022/088751;202280095295.8;D;;
CN;PCT/CN2022/088751;202280095295.8;G;;
CN;PCT/CN2022/088751;202280095295.8;R;;
CN;PCT/CN2022/088751;202280095295.8;W;;
CN;PCT/CN2022/088760;202280095016.8;C;;
CN;PCT/CN2022/088760;202280095016.8;D;;
CN;PCT/CN2022/088760;202280095016.8;G;;
CN;PCT/CN2022/088760;202280095016.8;R;;
CN;PCT/CN2022/088760;202280095016.8;W;;
CN;PCT/CN2022/088775;202280095340.X;C;;
CN;PCT/CN2022/088775;202280095340.X;D;;
CN;PCT/CN2022/088775;202280095340.X;G;;
CN;PCT/CN2022/088775;202280095340.X;R;;
CN;PCT/CN2022/088775;202280095340.X;W;;
CN;PCT/CN2022/088813;202280095291.X;C;;
CN;PCT/CN2022/088813;202280095291.X;D;;
CN;PCT/CN2022/088813;202280095291.X;G;;
CN;PCT/CN2022/088813;202280095291.X;R;;
CN;PCT/CN2022/088813;202280095291.X;W;;
CN;PCT/CN2022/088824;202280095087.8;C;;
CN;PCT/CN2022/088824;202280095087.8;D;;
CN;PCT/CN2022/088824;202280095087.8;G;;
CN;PCT/CN2022/088824;202280095087.8;R;;
CN;PCT/CN2022/088824;202280095087.8;W;;
CN;PCT/CN2022/088844;202280094989.X;C;;
CN;PCT/CN2022/088844;202280094989.X;D;;
CN;PCT/CN2022/088844;202280094989.X;G;;
CN;PCT/CN2022/088844;202280094989.X;R;;
CN;PCT/CN2022/088844;202280094989.X;W;;
CN;PCT/CN2022/088917;202280095307.7;C;;
CN;PCT/CN2022/088917;202280095307.7;D;;
CN;PCT/CN2022/088917;202280095307.7;G;;
CN;PCT/CN2022/088917;202280095307.7;R;;
CN;PCT/CN2022/088917;202280095307.7;W;;
CN;PCT/CN2022/088932;202280095308.1;C;;
CN;PCT/CN2022/088932;202280095308.1;D;;
CN;PCT/CN2022/088932;202280095308.1;G;;
CN;PCT/CN2022/088932;202280095308.1;R;;
CN;PCT/CN2022/088932;202280095308.1;W;;
CN;PCT/CN2022/088962;202280095293.9;C;;
CN;PCT/CN2022/088962;202280095293.9;D;;
CN;PCT/CN2022/088962;202280095293.9;G;;
CN;PCT/CN2022/088962;202280095293.9;R;;
CN;PCT/CN2022/088962;202280095293.9;W;;
CN;PCT/CN2022/088980;202280095044.X;C;;
CN;PCT/CN2022/088980;202280095044.X;D;;
CN;PCT/CN2022/088980;202280095044.X;G;;
CN;PCT/CN2022/088980;202280095044.X;R;;
CN;PCT/CN2022/088980;202280095044.X;W;;
CN;PCT/CN2022/089012;202280095112.2;C;;
CN;PCT/CN2022/089012;202280095112.2;D;;
CN;PCT/CN2022/089012;202280095112.2;G;;
CN;PCT/CN2022/089012;202280095112.2;R;;
CN;PCT/CN2022/089012;202280095112.2;W;;
CN;PCT/CN2022/089026;202280095369.8;C;;
CN;PCT/CN2022/089026;202280095369.8;D;;
CN;PCT/CN2022/089026;202280095369.8;G;;
CN;PCT/CN2022/089026;202280095369.8;R;;
CN;PCT/CN2022/089026;202280095369.8;W;;
CN;PCT/CN2022/089040;202280095153.1;C;;
CN;PCT/CN2022/089040;202280095153.1;D;;
CN;PCT/CN2022/089040;202280095153.1;G;;
CN;PCT/CN2022/089040;202280095153.1;R;;
CN;PCT/CN2022/089040;202280095153.1;W;;
CN;PCT/CN2022/089043;202280095260.4;C;;
CN;PCT/CN2022/089043;202280095260.4;D;;
CN;PCT/CN2022/089043;202280095260.4;G;;
CN;PCT/CN2022/089043;202280095260.4;R;;
CN;PCT/CN2022/089043;202280095260.4;W;;
CN;PCT/CN2022/089045;202280095371.5;C;;
CN;PCT/CN2022/089045;202280095371.5;D;;
CN;PCT/CN2022/089045;202280095371.5;G;;
CN;PCT/CN2022/089045;202280095371.5;R;;
CN;PCT/CN2022/089045;202280095371.5;W;;
CN;PCT/CN2022/089059;202280095342.9;C;;
CN;PCT/CN2022/089059;202280095342.9;D;;
CN;PCT/CN2022/089059;202280095342.9;G;;
CN;PCT/CN2022/089059;202280095342.9;R;;
CN;PCT/CN2022/089059;202280095342.9;W;;
CN;PCT/CN2022/089061;202280095349.0;C;;
CN;PCT/CN2022/089061;202280095349.0;D;;
CN;PCT/CN2022/089061;202280095349.0;G;;
CN;PCT/CN2022/089061;202280095349.0;R;;
CN;PCT/CN2022/089061;202280095349.0;W;;
CN;PCT/CN2022/089125;202280095294.3;C;;
CN;PCT/CN2022/089125;202280095294.3;D;;
CN;PCT/CN2022/089125;202280095294.3;G;;
CN;PCT/CN2022/089125;202280095294.3;R;;
CN;PCT/CN2022/089125;202280095294.3;W;;
CN;PCT/CN2022/089166;202280095379.1;C;;
CN;PCT/CN2022/089166;202280095379.1;D;;
CN;PCT/CN2022/089166;202280095379.1;G;;
CN;PCT/CN2022/089166;202280095379.1;R;;
CN;PCT/CN2022/089166;202280095379.1;W;;
CN;PCT/CN2022/089183;202280095320.2;C;;
CN;PCT/CN2022/089183;202280095320.2;D;;
CN;PCT/CN2022/089183;202280095320.2;G;;
CN;PCT/CN2022/089183;202280095320.2;R;;
CN;PCT/CN2022/089183;202280095320.2;W;;
CN;PCT/CN2022/089263;202280094674.5;C;;
CN;PCT/CN2022/089263;202280094674.5;D;;
CN;PCT/CN2022/089263;202280094674.5;G;;
CN;PCT/CN2022/089263;202280094674.5;R;;
CN;PCT/CN2022/089263;202280094674.5;W;;
CN;PCT/CN2022/089278;202280095259.1;C;;
CN;PCT/CN2022/089278;202280095259.1;D;;
CN;PCT/CN2022/089278;202280095259.1;G;;
CN;PCT/CN2022/089278;202280095259.1;R;;
CN;PCT/CN2022/089278;202280095259.1;W;;
CN;PCT/CN2022/089401;202280095331.0;C;;
CN;PCT/CN2022/089401;202280095331.0;D;;
CN;PCT/CN2022/089401;202280095331.0;G;;
CN;PCT/CN2022/089401;202280095331.0;R;;
CN;PCT/CN2022/089401;202280095331.0;W;;
CN;PCT/CN2022/089482;202280095012.X;C;;
CN;PCT/CN2022/089482;202280095012.X;D;;
CN;PCT/CN2022/089482;202280095012.X;G;;
CN;PCT/CN2022/089482;202280095012.X;R;;
CN;PCT/CN2022/089482;202280095012.X;W;;
CN;PCT/CN2022/089485;202280095010.0;C;;
CN;PCT/CN2022/089485;202280095010.0;D;;
CN;PCT/CN2022/089485;202280095010.0;G;;
CN;PCT/CN2022/089485;202280095010.0;R;;
CN;PCT/CN2022/089485;202280095010.0;W;;
CN;PCT/CN2022/089502;202280095176.2;C;;
CN;PCT/CN2022/089502;202280095176.2;D;;
CN;PCT/CN2022/089502;202280095176.2;G;;
CN;PCT/CN2022/089502;202280095176.2;R;;
CN;PCT/CN2022/089502;202280095176.2;W;;
CN;PCT/CN2022/089575;202280095399.9;C;;
CN;PCT/CN2022/089575;202280095399.9;D;;
CN;PCT/CN2022/089575;202280095399.9;G;;
CN;PCT/CN2022/089575;202280095399.9;R;;
CN;PCT/CN2022/089575;202280095399.9;W;;
CN;PCT/CN2022/089669;202280095018.7;C;;
CN;PCT/CN2022/089669;202280095018.7;D;;
CN;PCT/CN2022/089669;202280095018.7;G;;
CN;PCT/CN2022/089669;202280095018.7;R;;
CN;PCT/CN2022/089669;202280095018.7;W;;
CN;PCT/CN2022/089738;202280095366.4;C;;
CN;PCT/CN2022/089738;202280095366.4;D;;
CN;PCT/CN2022/089738;202280095366.4;G;;
CN;PCT/CN2022/089738;202280095366.4;R;;
CN;PCT/CN2022/089738;202280095366.4;W;;
CN;PCT/CN2022/089753;202280095363.0;C;;
CN;PCT/CN2022/089753;202280095363.0;D;;
CN;PCT/CN2022/089753;202280095363.0;G;;
CN;PCT/CN2022/089753;202280095363.0;R;;
CN;PCT/CN2022/089753;202280095363.0;W;;
CN;PCT/CN2022/089756;202280095128.3;C;;
CN;PCT/CN2022/089756;202280095128.3;D;;
CN;PCT/CN2022/089756;202280095128.3;G;;
CN;PCT/CN2022/089756;202280095128.3;R;;
CN;PCT/CN2022/089756;202280095128.3;W;;
CN;PCT/CN2022/089790;202280095154.6;C;;
CN;PCT/CN2022/089790;202280095154.6;D;;
CN;PCT/CN2022/089790;202280095154.6;G;;
CN;PCT/CN2022/089790;202280095154.6;R;;
CN;PCT/CN2022/089790;202280095154.6;W;;
CN;PCT/CN2022/089794;202280095372.X;C;;
CN;PCT/CN2022/089794;202280095372.X;D;;
CN;PCT/CN2022/089794;202280095372.X;G;;
CN;PCT/CN2022/089794;202280095372.X;R;;
CN;PCT/CN2022/089794;202280095372.X;W;;
CN;PCT/CN2022/089803;202280095362.6;C;;
CN;PCT/CN2022/089803;202280095362.6;D;;
CN;PCT/CN2022/089803;202280095362.6;G;;
CN;PCT/CN2022/089803;202280095362.6;R;;
CN;PCT/CN2022/089803;202280095362.6;W;;
CN;PCT/CN2022/089812;202280095139.1;C;;
CN;PCT/CN2022/089812;202280095139.1;D;;
CN;PCT/CN2022/089812;202280095139.1;G;;
CN;PCT/CN2022/089812;202280095139.1;R;;
CN;PCT/CN2022/089812;202280095139.1;W;;
CN;PCT/CN2022/089818;202280095155.0;C;;
CN;PCT/CN2022/089818;202280095155.0;D;;
CN;PCT/CN2022/089818;202280095155.0;G;;
CN;PCT/CN2022/089818;202280095155.0;R;;
CN;PCT/CN2022/089818;202280095155.0;W;;
CN;PCT/CN2022/089841;202280095361.1;C;;
CN;PCT/CN2022/089841;202280095361.1;D;;
CN;PCT/CN2022/089841;202280095361.1;G;;
CN;PCT/CN2022/089841;202280095361.1;R;;
CN;PCT/CN2022/089841;202280095361.1;W;;
CN;PCT/CN2022/089842;202280095069.X;C;;
CN;PCT/CN2022/089842;202280095069.X;D;;
CN;PCT/CN2022/089842;202280095069.X;G;;
CN;PCT/CN2022/089842;202280095069.X;R;;
CN;PCT/CN2022/089842;202280095069.X;W;;
CN;PCT/CN2022/089843;202280095420.5;C;;
CN;PCT/CN2022/089843;202280095420.5;D;;
CN;PCT/CN2022/089843;202280095420.5;G;;
CN;PCT/CN2022/089843;202280095420.5;R;;
CN;PCT/CN2022/089843;202280095420.5;W;;
CN;PCT/CN2022/089896;202280095419.2;C;;
CN;PCT/CN2022/089896;202280095419.2;D;;
CN;PCT/CN2022/089896;202280095419.2;G;;
CN;PCT/CN2022/089896;202280095419.2;R;;
CN;PCT/CN2022/089896;202280095419.2;W;;
CN;PCT/CN2022/089898;202280095065.1;C;;
CN;PCT/CN2022/089898;202280095065.1;D;;
CN;PCT/CN2022/089898;202280095065.1;G;;
CN;PCT/CN2022/089898;202280095065.1;R;;
CN;PCT/CN2022/089898;202280095065.1;W;;
CN;PCT/CN2022/089918;202280095472.2;C;;
CN;PCT/CN2022/089918;202280095472.2;D;;
CN;PCT/CN2022/089918;202280095472.2;G;;
CN;PCT/CN2022/089918;202280095472.2;R;;
CN;PCT/CN2022/089918;202280095472.2;W;;
CN;PCT/CN2022/089940;202280095129.8;C;;
CN;PCT/CN2022/089940;202280095129.8;D;;
CN;PCT/CN2022/089940;202280095129.8;G;;
CN;PCT/CN2022/089940;202280095129.8;R;;
CN;PCT/CN2022/089940;202280095129.8;W;;
CN;PCT/CN2022/089947;202280095377.2;C;;
CN;PCT/CN2022/089947;202280095377.2;D;;
CN;PCT/CN2022/089947;202280095377.2;G;;
CN;PCT/CN2022/089947;202280095377.2;R;;
CN;PCT/CN2022/089947;202280095377.2;W;;
CN;PCT/CN2022/089950;202280095240.7;C;;
CN;PCT/CN2022/089950;202280095240.7;D;;
CN;PCT/CN2022/089950;202280095240.7;G;;
CN;PCT/CN2022/089950;202280095240.7;R;;
CN;PCT/CN2022/089950;202280095240.7;W;;
CN;PCT/CN2022/090007;202280095402.7;C;;
CN;PCT/CN2022/090007;202280095402.7;D;;
CN;PCT/CN2022/090007;202280095402.7;G;;
CN;PCT/CN2022/090007;202280095402.7;R;;
CN;PCT/CN2022/090007;202280095402.7;W;;
CN;PCT/CN2022/090040;202280095020.4;C;;
CN;PCT/CN2022/090040;202280095020.4;D;;
CN;PCT/CN2022/090040;202280095020.4;G;;
CN;PCT/CN2022/090040;202280095020.4;R;;
CN;PCT/CN2022/090040;202280095020.4;W;;
CN;PCT/CN2022/090082;202280095123.0;C;;
CN;PCT/CN2022/090082;202280095123.0;D;;
CN;PCT/CN2022/090082;202280095123.0;G;;
CN;PCT/CN2022/090082;202280095123.0;R;;
CN;PCT/CN2022/090082;202280095123.0;W;;
CN;PCT/CN2022/090098;202280095286.9;C;;
CN;PCT/CN2022/090098;202280095286.9;D;;
CN;PCT/CN2022/090098;202280095286.9;G;;
CN;PCT/CN2022/090098;202280095286.9;R;;
CN;PCT/CN2022/090098;202280095286.9;W;;
CN;PCT/CN2022/090099;202280095256.8;C;;
CN;PCT/CN2022/090099;202280095256.8;D;;
CN;PCT/CN2022/090099;202280095256.8;G;;
CN;PCT/CN2022/090099;202280095256.8;R;;
CN;PCT/CN2022/090099;202280095256.8;W;;
CN;PCT/CN2022/090100;202280095261.9;C;;
CN;PCT/CN2022/090100;202280095261.9;D;;
CN;PCT/CN2022/090100;202280095261.9;G;;
CN;PCT/CN2022/090100;202280095261.9;R;;
CN;PCT/CN2022/090100;202280095261.9;W;;
CN;PCT/CN2022/090139;202280095204.0;C;;
CN;PCT/CN2022/090139;202280095204.0;D;;
CN;PCT/CN2022/090139;202280095204.0;G;;
CN;PCT/CN2022/090139;202280095204.0;R;;
CN;PCT/CN2022/090139;202280095204.0;W;;
CN;PCT/CN2022/090152;202280095194.0;C;;
CN;PCT/CN2022/090152;202280095194.0;D;;
CN;PCT/CN2022/090152;202280095194.0;G;;
CN;PCT/CN2022/090152;202280095194.0;R;;
CN;PCT/CN2022/090152;202280095194.0;W;;
CN;PCT/CN2022/090173;202280095159.9;C;;
CN;PCT/CN2022/090173;202280095159.9;D;;
CN;PCT/CN2022/090173;202280095159.9;G;;
CN;PCT/CN2022/090173;202280095159.9;R;;
CN;PCT/CN2022/090173;202280095159.9;W;;
CN;PCT/CN2022/090191;202280095234.1;C;;
CN;PCT/CN2022/090191;202280095234.1;D;;
CN;PCT/CN2022/090191;202280095234.1;G;;
CN;PCT/CN2022/090191;202280095234.1;R;;
CN;PCT/CN2022/090191;202280095234.1;W;;
CN;PCT/CN2022/090195;202280095250.0;C;;
CN;PCT/CN2022/090195;202280095250.0;D;;
CN;PCT/CN2022/090195;202280095250.0;G;;
CN;PCT/CN2022/090195;202280095250.0;R;;
CN;PCT/CN2022/090195;202280095250.0;W;;
CN;PCT/CN2022/090201;202280095126.4;C;;
CN;PCT/CN2022/090201;202280095126.4;D;;
CN;PCT/CN2022/090201;202280095126.4;G;;
CN;PCT/CN2022/090201;202280095126.4;R;;
CN;PCT/CN2022/090201;202280095126.4;W;;
CN;PCT/CN2022/090208;202280095511.9;C;;
CN;PCT/CN2022/090208;202280095511.9;D;;
CN;PCT/CN2022/090208;202280095511.9;G;;
CN;PCT/CN2022/090208;202280095511.9;R;;
CN;PCT/CN2022/090208;202280095511.9;W;;
CN;PCT/CN2022/090216;202280095433.2;C;;
CN;PCT/CN2022/090216;202280095433.2;D;;
CN;PCT/CN2022/090216;202280095433.2;G;;
CN;PCT/CN2022/090216;202280095433.2;R;;
CN;PCT/CN2022/090216;202280095433.2;W;;
CN;PCT/CN2022/090256;202280095432.8;C;;
CN;PCT/CN2022/090256;202280095432.8;D;;
CN;PCT/CN2022/090256;202280095432.8;G;;
CN;PCT/CN2022/090256;202280095432.8;R;;
CN;PCT/CN2022/090256;202280095432.8;W;;
CN;PCT/CN2022/090257;202280095290.5;C;;
CN;PCT/CN2022/090257;202280095290.5;D;;
CN;PCT/CN2022/090257;202280095290.5;G;;
CN;PCT/CN2022/090257;202280095290.5;R;;
CN;PCT/CN2022/090257;202280095290.5;W;;
CN;PCT/CN2022/090263;202280095198.9;C;;
CN;PCT/CN2022/090263;202280095198.9;D;;
CN;PCT/CN2022/090263;202280095198.9;G;;
CN;PCT/CN2022/090263;202280095198.9;R;;
CN;PCT/CN2022/090263;202280095198.9;W;;
CN;PCT/CN2022/090273;202280095075.5;C;;
CN;PCT/CN2022/090273;202280095075.5;D;;
CN;PCT/CN2022/090273;202280095075.5;G;;
CN;PCT/CN2022/090273;202280095075.5;R;;
CN;PCT/CN2022/090273;202280095075.5;W;;
CN;PCT/CN2022/090293;202280095229.0;C;;
CN;PCT/CN2022/090293;202280095229.0;D;;
CN;PCT/CN2022/090293;202280095229.0;G;;
CN;PCT/CN2022/090293;202280095229.0;R;;
CN;PCT/CN2022/090293;202280095229.0;W;;
CN;PCT/CN2022/090300;202280095212.5;C;;
CN;PCT/CN2022/090300;202280095212.5;D;;
CN;PCT/CN2022/090300;202280095212.5;G;;
CN;PCT/CN2022/090300;202280095212.5;R;;
CN;PCT/CN2022/090300;202280095212.5;W;;
CN;PCT/CN2022/090326;202280095216.3;C;;
CN;PCT/CN2022/090326;202280095216.3;D;;
CN;PCT/CN2022/090326;202280095216.3;G;;
CN;PCT/CN2022/090326;202280095216.3;R;;
CN;PCT/CN2022/090326;202280095216.3;W;;
CN;PCT/CN2022/090333;202280095217.8;C;;
CN;PCT/CN2022/090333;202280095217.8;D;;
CN;PCT/CN2022/090333;202280095217.8;G;;
CN;PCT/CN2022/090333;202280095217.8;R;;
CN;PCT/CN2022/090333;202280095217.8;W;;
CN;PCT/CN2022/090353;202280095205.5;C;;
CN;PCT/CN2022/090353;202280095205.5;D;;
CN;PCT/CN2022/090353;202280095205.5;G;;
CN;PCT/CN2022/090353;202280095205.5;R;;
CN;PCT/CN2022/090353;202280095205.5;W;;
CN;PCT/CN2022/090369;202280095437.0;C;;
CN;PCT/CN2022/090369;202280095437.0;D;;
CN;PCT/CN2022/090369;202280095437.0;G;;
CN;PCT/CN2022/090369;202280095437.0;R;;
CN;PCT/CN2022/090369;202280095437.0;W;;
CN;PCT/CN2022/090374;202280095423.9;C;;
CN;PCT/CN2022/090374;202280095423.9;D;;
CN;PCT/CN2022/090374;202280095423.9;G;;
CN;PCT/CN2022/090374;202280095423.9;R;;
CN;PCT/CN2022/090374;202280095423.9;W;;
CN;PCT/CN2022/090385;202280095074.0;C;;
CN;PCT/CN2022/090385;202280095074.0;D;;
CN;PCT/CN2022/090385;202280095074.0;G;;
CN;PCT/CN2022/090385;202280095074.0;R;;
CN;PCT/CN2022/090385;202280095074.0;W;;
CN;PCT/CN2022/090442;202280095367.9;C;;
CN;PCT/CN2022/090442;202280095367.9;D;;
CN;PCT/CN2022/090442;202280095367.9;G;;
CN;PCT/CN2022/090442;202280095367.9;R;;
CN;PCT/CN2022/090442;202280095367.9;W;;
CN;PCT/CN2022/090445;202280095160.1;C;;
CN;PCT/CN2022/090445;202280095160.1;D;;
CN;PCT/CN2022/090445;202280095160.1;G;;
CN;PCT/CN2022/090445;202280095160.1;R;;
CN;PCT/CN2022/090445;202280095160.1;W;;
CN;PCT/CN2022/090451;202280095431.3;C;;
CN;PCT/CN2022/090451;202280095431.3;D;;
CN;PCT/CN2022/090451;202280095431.3;G;;
CN;PCT/CN2022/090451;202280095431.3;R;;
CN;PCT/CN2022/090451;202280095431.3;W;;
CN;PCT/CN2022/090466;202280091773.8;C;;
CN;PCT/CN2022/090466;202280091773.8;D;;
CN;PCT/CN2022/090466;202280091773.8;G;;
CN;PCT/CN2022/090466;202280091773.8;R;;
CN;PCT/CN2022/090466;202280091773.8;W;;
CN;PCT/CN2022/090472;202280094301.8;C;;
CN;PCT/CN2022/090472;202280094301.8;D;;
CN;PCT/CN2022/090472;202280094301.8;G;;
CN;PCT/CN2022/090472;202280094301.8;R;;
CN;PCT/CN2022/090472;202280094301.8;W;;
CN;PCT/CN2022/090487;202280095235.6;C;;
CN;PCT/CN2022/090487;202280095235.6;D;;
CN;PCT/CN2022/090487;202280095235.6;G;;
CN;PCT/CN2022/090487;202280095235.6;R;;
CN;PCT/CN2022/090487;202280095235.6;W;;
CN;PCT/CN2022/090491;202280095486.4;C;;
CN;PCT/CN2022/090491;202280095486.4;D;;
CN;PCT/CN2022/090491;202280095486.4;G;;
CN;PCT/CN2022/090491;202280095486.4;R;;
CN;PCT/CN2022/090491;202280095486.4;W;;
CN;PCT/CN2022/090509;202280095264.2;C;;
