sep=;
Office Code;IA Number;National Number;Event Type;Event Date;
EP;PCT/US2023/015896;2023775593;W;;
EP;PCT/US2023/015992;2023718106;R;;
EP;PCT/EP2023/057119;2023714646;G;;
EP;PCT/EP2023/053820;2023705989;D;;
EP;PCT/CN2023/090571;2023795402;W;;
EP;PCT/US2023/024921;2023738972;R;;
EP;PCT/IT2023/050084;2023717268;G;;
EP;PCT/IB2023/052383;2023712097;D;;
EP;PCT/KR2023/012061;2023863372;W;;
EP;PCT/EP2023/057253;2023712545;D;;
EP;PCT/IB2023/052826;2023774114;R;;
EP;PCT/EP2022/079572;2022808791;C;;
EP;PCT/GB2023/050663;2023714269;D;;
EP;PCT/JP2023/011340;2023774982;R;;
EP;PCT/CN2022/107977;2022942323;C;;
EP;PCT/IB2023/052508;2023716925;D;;
EP;PCT/US2023/015870;2023775584;R;;
EP;PCT/US2023/011777;2023708934;C;;
EP;PCT/IB2023/054050;2023722711;D;;
EP;PCT/JP2023/007383;2023788050;R;;
EP;PCT/DE2023/200137;2023771764;G;;
EP;PCT/EP2023/057156;2023712279;C;;
EP;PCT/CN2023/080294;2023773613;D;;
EP;PCT/DZ2023/050005;2023830559;R;;
EP;PCT/JP2023/006462;2023774367;G;;
EP;PCT/US2023/014899;2023714019;C;;
EP;PCT/JP2023/009994;2023774684;D;;
EP;PCT/EP2022/057502;2022717752;W;;
EP;PCT/KR2023/003754;2023775284;G;;
EP;PCT/IL2023/050302;2023715262;C;;
EP;PCT/US2023/010400;2023775418;D;;
EP;PCT/KR2022/014614;2022942841;W;;
EP;PCT/US2023/015949;2023775619;G;;
EP;PCT/DK2023/050043;2023719282;C;;
EP;PCT/US2023/064745;2023775835;D;;
EP;PCT/EP2023/055851;2023709415;W;;
EP;PCT/CN2023/090761;2023795450;G;;
EP;PCT/CA2023/050365;2023773390;C;;
EP;PCT/CN2023/090948;2023802662;D;;
EP;PCT/IB2023/052058;2023712340;W;;
EP;PCT/KR2023/019590;2023898347;G;;
EP;PCT/JP2023/007651;2023774414;C;;
EP;PCT/CN2023/133280;2023922419;D;;
EP;PCT/US2023/062999;2023713528;W;;
EP;PCT/JP2022/045133;2022932497;R;;
EP;PCT/KR2023/003908;2023775342;C;;
EP;PCT/US2023/015491;2023717289;W;;
EP;PCT/CN2022/108687;2022952403;R;;
EP;PCT/CN2022/082452;2022719775;G;;
EP;PCT/US2023/015919;2023775603;C;;
EP;PCT/US2023/016194;2023720404;W;;
EP;PCT/EP2023/055663;2023710272;R;;
EP;PCT/JP2022/016616;2022935442;G;;
EP;PCT/KR2023/004765;2023792080;C;;
EP;PCT/CN2023/080879;2023773631;W;;
EP;PCT/IB2023/052385;2023712619;R;;
EP;PCT/IL2023/050113;2023707499;G;;
EP;PCT/KR2023/014052;2023875110;C;;
EP;PCT/JP2023/009753;2023774662;W;;
EP;PCT/IB2023/052530;2023714104;R;;
EP;PCT/EP2023/057044;2023712032;G;;
EP;PCT/US2022/028619;2022726924;D;;
EP;PCT/US2023/015279;2023775473;W;;
EP;PCT/US2023/015635;2023716062;R;;
EP;PCT/EP2023/057244;2023713359;G;;
EP;PCT/CN2022/127964;2022963084;D;;
EP;PCT/US2023/063569;2023775783;W;;
EP;PCT/US2023/015958;2023719516;R;;
EP;PCT/GB2023/050741;2023715220;G;;
EP;PCT/EP2023/055807;2023708825;D;;
EP;PCT/KR2023/003155;2023799547;W;;
EP;PCT/CN2023/077680;2023773534;R;;
EP;PCT/CN2023/082518;2023718162;G;;
EP;PCT/EP2024/056221;2024712169;W;;
EP;PCT/FI2023/050158;2023714079;R;;
EP;PCT/EP2023/056539;2023712187;G;;
EP;PCT/US2022/080725;2022843965;D;;
EP;PCT/US2023/013646;2023775435;W;;
EP;PCT/US2023/015805;2023716738;R;;
EP;PCT/EP2023/025121;2023713830;G;;
EP;PCT/CN2022/122572;2022951743;D;;
EP;PCT/US2023/064691;2023775815;W;;
EP;PCT/EP2023/060055;2023722264;R;;
EP;PCT/EP2023/057234;2023715042;G;;
EP;PCT/EP2023/056145;2023710347;D;;
EP;PCT/JP2023/003986;2023795846;W;;
EP;PCT/CL2023/050025;2023773424;R;;
EP;PCT/US2023/015703;2023717699;G;;
EP;PCT/CN2024/098030;2024749136;W;;
EP;PCT/EP2023/057243;2023713098;D;;
EP;PCT/JP2023/009619;2023774647;R;;
EP;PCT/JP2022/047294;2022933677;C;;
EP;PCT/GB2023/050730;2023715216;D;;
EP;PCT/SE2023/050255;2023775390;R;;
EP;PCT/EP2023/054358;2023705591;C;;
EP;PCT/US2023/016155;2023717338;D;;
EP;PCT/US2023/064738;2023775830;R;;
EP;PCT/US2023/066376;2023726819;G;;
EP;PCT/EP2023/056981;2023711498;C;;
EP;PCT/US2023/020162;2023727139;D;;
EP;PCT/JP2023/015397;2023791843;R;;
EP;PCT/CN2023/082607;2023773814;G;;
EP;PCT/EP2023/056813;2023713065;C;;
EP;PCT/JP2023/002758;2023774235;D;;
EP;PCT/EP2024/058276;2024716288;R;;
EP;PCT/JP2023/010921;2023774875;G;;
EP;PCT/NL2023/050141;2023714363;C;;
EP;PCT/JP2023/010979;2023774897;D;;
EP;PCT/CN2022/082116;2022819148;W;;
EP;PCT/US2023/015513;2023775492;G;;
EP;PCT/US2023/064699;2023717000;C;;
EP;PCT/US2023/015708;2023775527;D;;
EP;PCT/JP2022/026618;2022950155;W;;
EP;PCT/US2023/064778;2023775853;G;;
EP;PCT/EP2023/060397;2023723137;C;;
EP;PCT/US2023/064868;2023775894;D;;
EP;PCT/EP2023/056649;2023710908;W;;
EP;PCT/JP2023/021166;2023819871;G;;
EP;PCT/CN2023/082895;2023773873;C;;
EP;PCT/JP2023/014825;2023807337;D;;
EP;PCT/EP2023/057248;2023712893;W;;
EP;PCT/CN2022/117003;2022932982;R;;
EP;PCT/JP2023/009571;2023774638;C;;
EP;PCT/GB2023/050662;2023714268;W;;
EP;PCT/GB2023/050687;2023714810;W;;
EP;PCT/JP2022/013054;2022933250;R;;
EP;PCT/US2023/013247;2023775430;C;;
EP;PCT/US2023/063341;2023718139;W;;
EP;PCT/CN2023/074110;2023708392;R;;
EP;PCT/US2022/028622;2022734388;G;;
EP;PCT/US2023/064700;2023775818;C;;
EP;PCT/EP2023/064758;2023731576;W;;
EP;PCT/EP2023/056368;2023711700;R;;
EP;PCT/CN2022/137186;2022967554;G;;
EP;PCT/JP2023/014902;2023803329;C;;
EP;PCT/IB2023/052149;2023774081;W;;
EP;PCT/EP2023/057061;2023713344;R;;
EP;PCT/EP2023/025098;2023710219;G;;
EP;PCT/CN2024/101595;2024790092;C;;
EP;PCT/JP2023/011208;2023774949;W;;
EP;PCT/CN2023/080058;2023715012;R;;
EP;PCT/EP2023/057430;2023712562;G;;
EP;PCT/JP2022/042988;2022933623;D;;
EP;PCT/US2023/015834;2023775573;W;;
EP;PCT/IT2023/050085;2023716936;R;;
EP;PCT/IB2023/052374;2023713971;G;;
EP;PCT/EP2023/053771;2023704216;D;;
EP;PCT/EP2023/076671;2023782823;W;;
EP;PCT/EP2023/061642;2023723197;R;;
EP;PCT/NO2023/050061;2023715978;G;;
EP;PCT/EP2023/056588;2023711467;D;;
EP;PCT/CN2023/091232;2023825956;W;;
EP;PCT/EP2023/057138;2023712270;D;;
EP;PCT/CN2023/082829;2023773863;R;;
EP;PCT/IB2023/052757;2023718344;G;;
EP;PCT/EP2022/057302;2022717110;C;;
EP;PCT/EP2023/057186;2023713638;D;;
EP;PCT/JP2023/010943;2023774882;R;;
EP;PCT/US2022/021520;2022933826;C;;
EP;PCT/EP2023/057507;2023715442;D;;
EP;PCT/US2023/015620;2023775504;R;;
EP;PCT/US2023/061074;2023707593;C;;
EP;PCT/US2023/064273;2023719221;D;;
EP;PCT/US2023/064791;2023775861;R;;
EP;PCT/IB2023/000162;2023729470;G;;
EP;PCT/EP2023/056699;2023712202;C;;
EP;PCT/AU2023/050213;2023773367;D;;
EP;PCT/KR2023/006562;2023816257;R;;
EP;PCT/IL2023/050285;2023774145;G;;
EP;PCT/EP2023/057087;2023713624;C;;
EP;PCT/JP2023/008108;2023774457;D;;
EP;PCT/CN2022/082400;2022932606;W;;
EP;PCT/KR2023/003678;2023775247;G;;
EP;PCT/GB2023/050707;2023715206;C;;
EP;PCT/KR2023/003850;2023775320;D;;
EP;PCT/JP2022/013585;2022933335;W;;
EP;PCT/US2023/015798;2023775562;G;;
EP;PCT/US2023/016087;2023717743;C;;
EP;PCT/US2023/016133;2023775686;D;;
EP;PCT/US2023/010585;2023705717;W;;
EP;PCT/CN2023/079213;2023790892;G;;
EP;PCT/CN2023/077944;2023759247;C;;
EP;PCT/KR2023/005547;2023792260;D;;
EP;PCT/AT2023/060070;2023711939;W;;
EP;PCT/EP2023/087738;2023836885;G;;
EP;PCT/IB2023/052777;2023774108;C;;
EP;PCT/CN2023/121719;2023878935;D;;
EP;PCT/EP2023/057104;2023713348;W;;
EP;PCT/US2022/027827;2022724376;R;;
EP;PCT/JP2023/011287;2023774969;C;;
EP;PCT/FR2023/050395;2023716648;W;;
EP;PCT/CN2022/089045;2022938870;R;;
EP;PCT/US2023/015853;2023775579;C;;
EP;PCT/US2023/015800;2023718423;W;;
EP;PCT/FR2023/050212;2023709254;R;;
EP;PCT/JP2022/045709;2022933654;G;;
EP;PCT/JP2023/013723;2023781115;C;;
EP;PCT/US2023/064341;2023771590;W;;
EP;PCT/EP2023/057121;2023712529;R;;
EP;PCT/EP2023/052881;2023704292;G;;
EP;PCT/CN2023/102737;2023830245;C;;
EP;PCT/JP2023/007174;2023774396;W;;
EP;PCT/DK2023/050046;2023713577;R;;
EP;PCT/EP2023/056309;2023711039;G;;
EP;PCT/JP2022/013118;2022933258;D;;
EP;PCT/KR2023/003723;2023775270;W;;
EP;PCT/US2023/064313;2023715713;R;;
EP;PCT/IB2023/052164;2023712954;G;;
EP;PCT/US2022/028675;2022933842;D;;
EP;PCT/US2023/015940;2023775613;W;;
EP;PCT/US2023/015827;2023718099;R;;
EP;PCT/IB2023/052760;2023714343;G;;
EP;PCT/EP2023/025082;2023708410;D;;
EP;PCT/JP2023/016000;2023791960;W;;
EP;PCT/CN2023/077719;2023759213;R;;
EP;PCT/US2023/015650;2023717302;G;;
EP;PCT/GB2023/050564;2023711759;D;;
EP;PCT/KR2023/020853;2023904079;W;;
EP;PCT/EP2023/057312;2023712897;D;;
EP;PCT/IL2023/050287;2023774147;R;;
EP;PCT/CN2022/131670;2022872258;C;;
EP;PCT/EP2023/057099;2023714486;D;;
EP;PCT/KR2023/003696;2023775252;R;;
EP;PCT/CN2022/129921;2022964038;C;;
EP;PCT/NO2023/050062;2023715979;D;;
EP;PCT/US2023/016026;2023775645;R;;
EP;PCT/EP2023/056084;2023710742;C;;
EP;PCT/US2023/016045;2023719948;D;;
EP;PCT/US2023/016894;2023781807;R;;
EP;PCT/CN2023/081930;2023773701;G;;
EP;PCT/DE2023/100179;2023712790;C;;
EP;PCT/CA2023/050383;2023773403;D;;
EP;PCT/EP2023/087689;2023836882;R;;
EP;PCT/JP2023/009491;2023774622;G;;
EP;PCT/EP2023/057560;2023713892;C;;
EP;PCT/JP2023/010371;2023774754;D;;
EP;PCT/EP2022/062058;2022727312;W;;
EP;PCT/SE2023/050243;2023775387;G;;
EP;PCT/US2023/064386;2023716120;C;;
EP;PCT/US2023/015019;2023775461;D;;
EP;PCT/CN2022/088642;2022937998;W;;
EP;PCT/US2023/063896;2023775787;G;;
EP;PCT/US2023/015843;2023718425;C;;
EP;PCT/US2023/062499;2023775776;D;;
EP;PCT/EP2023/055241;2023709362;W;;
EP;PCT/KR2023/005297;2023792169;G;;
EP;PCT/US2023/015509;2023771454;C;;
EP;PCT/CN2023/089047;2023802594;D;;
EP;PCT/EP2023/056690;2023712486;W;;
EP;PCT/CN2023/077731;2023922074;G;;
EP;PCT/JP2023/006339;2023774363;C;;
EP;PCT/JP2024/003792;2024742814;D;;
EP;PCT/EP2023/057230;2023713862;W;;
EP;PCT/IB2022/062393;2022838966;R;;
EP;PCT/KR2023/003751;2023775281;C;;
EP;PCT/US2023/015728;2023717312;W;;
EP;PCT/CN2022/098618;2022946134;R;;
EP;PCT/IB2022/052668;2022720761;G;;
EP;PCT/US2023/015948;2023775618;C;;
EP;PCT/EP2023/060277;2023721338;W;;
EP;PCT/EP2023/056852;2023710381;R;;
EP;PCT/US2022/021556;2022933827;G;;
EP;PCT/CN2023/089665;2023795203;C;;
EP;PCT/CN2023/083515;2023773982;W;;
EP;PCT/EP2023/057224;2023712542;R;;
EP;PCT/EP2023/053842;2023706545;G;;
EP;PCT/KR2023/019333;2023907478;C;;
EP;PCT/JP2023/010215;2023774715;W;;
EP;PCT/SE2023/050233;2023775385;C;;
EP;PCT/US2023/015789;2023717322;W;;
EP;PCT/EP2023/050057;2023700396;R;;
EP;PCT/JP2022/013157;2022933263;G;;
EP;PCT/US2023/063806;2023775786;C;;
EP;PCT/US2023/066247;2023728541;W;;
EP;PCT/EP2023/056459;2023710369;R;;
EP;PCT/KR2022/019811;2022936648;G;;
EP;PCT/CN2023/084406;2023794914;C;;
EP;PCT/CN2023/083048;2023773900;W;;
EP;PCT/GB2023/050582;2023712586;R;;
EP;PCT/EP2023/055769;2023709204;G;;
EP;PCT/CN2023/090990;2023881153;C;;
EP;PCT/JP2023/010775;2023774838;W;;
EP;PCT/EP2023/057339;2023714497;R;;
EP;PCT/EP2023/057323;2023712040;G;;
EP;PCT/CN2022/082465;2022932615;D;;
EP;PCT/TR2023/050251;2023775413;W;;
EP;PCT/FR2023/050378;2023716633;R;;
EP;PCT/EP2023/057100;2023713629;G;;
EP;PCT/CN2022/117825;2022957729;D;;
EP;PCT/JP2023/013690;2023781101;W;;
EP;PCT/US2023/015645;2023719939;R;;
EP;PCT/EP2023/057320;2023715050;G;;
EP;PCT/US2023/062690;2023710644;D;;
EP;PCT/CN2023/094500;2023814953;W;;
EP;PCT/CA2023/050376;2023773399;R;;
EP;PCT/US2023/015992;2023718106;G;;
EP;PCT/CN2022/082029;2022932547;C;;
EP;PCT/EP2023/057335;2023713108;D;;
EP;PCT/JP2023/010258;2023774728;R;;
EP;PCT/JP2022/013480;2022933312;C;;
EP;PCT/EP2023/057233;2023715041;D;;
EP;PCT/US2023/015487;2023775488;R;;
EP;PCT/EP2023/052593;2023704072;C;;
EP;PCT/US2023/015610;2023717695;D;;
EP;PCT/US2023/064771;2023775847;R;;
EP;PCT/US2023/020767;2023728892;G;;
EP;PCT/EP2023/056810;2023711486;C;;
EP;PCT/AT2023/060197;2023742181;D;;
EP;PCT/CN2023/092750;2023802851;R;;
EP;PCT/ES2023/070171;2023774063;G;;
EP;PCT/EP2023/057398;2023713111;C;;
EP;PCT/JP2023/003433;2023774254;D;;
EP;PCT/KR2023/016206;2023928991;R;;
EP;PCT/JP2023/010555;2023774797;G;;
EP;PCT/EP2023/057276;2023714656;C;;
EP;PCT/JP2023/011562;2023775032;D;;
EP;PCT/IB2022/052589;2022933226;W;;
EP;PCT/US2023/015664;2023775515;G;;
EP;PCT/US2023/015819;2023716972;C;;
EP;PCT/US2023/015802;2023775563;D;;
EP;PCT/EP2023/050061;2023700398;W;;
EP;PCT/US2023/064806;2023775869;G;;
EP;PCT/US2023/066294;2023725547;C;;
EP;PCT/CN2023/084390;2023778208;D;;
EP;PCT/EP2023/057331;2023711109;W;;
EP;PCT/US2023/022373;2023812347;G;;
EP;PCT/CN2023/083069;2023773911;C;;
EP;PCT/EP2023/084651;2023820857;D;;
EP;PCT/EP2023/057310;2023712896;W;;
EP;PCT/CN2022/082359;2022932601;R;;
EP;PCT/JP2023/010881;2023774865;C;;
EP;PCT/EP2023/057039;2023714483;W;;
EP;PCT/FR2023/050278;2023715569;W;;
EP;PCT/US2022/042361;2022933849;R;;
EP;PCT/US2023/015511;2023775491;C;;
EP;PCT/IB2023/052742;2023717642;W;;
EP;PCT/EP2023/055615;2023708506;R;;
EP;PCT/JP2022/045133;2022932497;G;;
EP;PCT/US2023/064776;2023775851;C;;
EP;PCT/US2023/021796;2023729248;W;;
EP;PCT/IB2023/051406;2023711762;R;;
EP;PCT/CN2022/108687;2022952403;G;;
EP;PCT/CN2023/095475;2023810993;C;;
EP;PCT/IL2023/050266;2023774140;W;;
EP;PCT/EP2023/057558;2023713381;R;;
EP;PCT/EP2023/055663;2023710272;G;;
EP;PCT/US2022/026935;2022724337;D;;
EP;PCT/KR2023/003441;2023775217;W;;
EP;PCT/EP2023/057077;2023715037;R;;
EP;PCT/IB2023/052385;2023712619;G;;
EP;PCT/JP2022/013044;2022933247;D;;
EP;PCT/US2023/015881;2023775589;W;;
EP;PCT/US2023/015867;2023717327;R;;
EP;PCT/IB2023/052530;2023714104;G;;
EP;PCT/DE2023/100010;2023704048;D;;
EP;PCT/CN2023/087420;2023791067;W;;
EP;PCT/US2023/017825;2023724465;R;;
EP;PCT/US2023/015635;2023716062;G;;
EP;PCT/FI2023/050136;2023711505;D;;
EP;PCT/CN2023/107206;2023845331;W;;
EP;PCT/EP2023/057180;2023712288;D;;
EP;PCT/CN2023/082369;2023773760;R;;
EP;PCT/US2023/015958;2023719516;G;;
EP;PCT/EP2022/057551;2022717759;C;;
EP;PCT/IB2023/052354;2023713970;D;;
EP;PCT/JP2023/010693;2023774823;R;;
EP;PCT/CN2022/090640;2022939368;C;;
EP;PCT/EP2023/057262;2023715428;D;;
EP;PCT/US2023/015686;2023775520;R;;
EP;PCT/EP2023/056062;2023709720;C;;
EP;PCT/IB2023/052756;2023718673;D;;
EP;PCT/US2023/064810;2023775871;R;;
EP;PCT/CN2023/109036;2023761419;G;;
EP;PCT/EP2023/056993;2023712251;C;;
EP;PCT/CA2023/050370;2023773394;D;;
EP;PCT/US2023/017688;2023812298;R;;
EP;PCT/JP2023/008468;2023774500;G;;
EP;PCT/US2023/063141;2023713534;C;;
EP;PCT/JP2023/008182;2023774467;D;;
EP;PCT/CN2022/082585;2022932632;W;;
EP;PCT/KR2023/000818;2023775135;G;;
EP;PCT/EP2023/057090;2023715425;C;;
EP;PCT/KR2023/003708;2023775258;D;;
EP;PCT/KR2022/004396;2022935799;W;;
EP;PCT/US2023/016066;2023775658;G;;
EP;PCT/IB2023/052754;2023718342;C;;
EP;PCT/US2023/015927;2023775606;D;;
EP;PCT/EP2023/054797;2023706374;W;;
EP;PCT/CN2023/083096;2023790975;G;;
EP;PCT/US2023/022957;2023732733;C;;
EP;PCT/CN2023/089502;2023795183;D;;
EP;PCT/EP2023/056997;2023712023;W;;
EP;PCT/CN2023/091325;2023853946;G;;
EP;PCT/IL2023/050284;2023774144;C;;
EP;PCT/CN2023/122094;2023896241;D;;
EP;PCT/EP2023/057225;2023713097;W;;
EP;PCT/EP2022/068295;2022747280;R;;
EP;PCT/KR2023/002633;2023775182;C;;
EP;PCT/IB2023/052772;2023716669;W;;
EP;PCT/CN2022/093055;2022941913;R;;
EP;PCT/US2023/015791;2023775556;C;;
EP;PCT/GB2023/050717;2023719050;W;;
EP;PCT/EP2023/055528;2023709665;R;;
EP;PCT/JP2022/013316;2022933281;G;;
EP;PCT/JP2023/006483;2023791520;C;;
EP;PCT/CN2023/070119;2023773425;W;;
EP;PCT/FR2023/050265;2023712310;R;;
EP;PCT/EP2023/053835;2023704998;G;;
EP;PCT/KR2023/009335;2023831973;C;;
EP;PCT/JP2023/007765;2023774428;W;;
EP;PCT/EP2023/057134;2023713844;R;;
EP;PCT/EP2023/056715;2023711089;G;;
EP;PCT/EP2022/064733;2022734170;D;;
EP;PCT/KR2023/003811;2023775308;W;;
EP;PCT/GB2023/050724;2023715580;R;;
EP;PCT/AT2023/060082;2023713268;G;;
EP;PCT/CN2022/089026;2022938865;D;;
EP;PCT/US2023/015973;2023775628;W;;
EP;PCT/US2023/064797;2023718585;R;;
EP;PCT/NL2023/050146;2023714368;G;;
EP;PCT/FR2023/050195;2023709248;D;;
EP;PCT/CN2023/090204;2023795313;W;;
EP;PCT/AU2023/050203;2023773361;R;;
EP;PCT/US2023/015737;2023717316;G;;
EP;PCT/CN2023/138211;2023874086;W;;
EP;PCT/IB2023/052162;2023712952;D;;
EP;PCT/JP2023/005586;2023774333;R;;
EP;PCT/IB2022/062937;2022859463;C;;
EP;PCT/EP2023/056729;2023714474;D;;
EP;PCT/KR2023/001062;2023775139;R;;
EP;PCT/CN2022/140746;2022947771;C;;
EP;PCT/US2023/015629;2023717299;D;;
EP;PCT/US2023/016094;2023775670;R;;
EP;PCT/US2023/064790;2023720696;G;;
EP;PCT/EP2023/056995;2023710788;C;;
EP;PCT/US2023/015847;2023720403;D;;
EP;PCT/KR2023/004518;2023784960;R;;
EP;PCT/CN2023/078336;2023773560;G;;
EP;PCT/IB2023/052709;2023712623;C;;
EP;PCT/CN2023/082434;2023773769;D;;
EP;PCT/US2023/016126;2023865998;R;;
EP;PCT/JP2023/010253;2023774725;G;;
EP;PCT/EP2023/057295;2023713880;C;;
EP;PCT/JP2023/009305;2023774592;D;;
EP;PCT/EP2022/063068;2022729500;W;;
EP;PCT/US2023/010421;2023775420;G;;
EP;PCT/IB2023/052776;2023716672;C;;
EP;PCT/US2023/015427;2023775479;D;;
EP;PCT/CN2022/089609;2022939006;W;;
EP;PCT/US2023/064765;2023775843;G;;
EP;PCT/IL2023/050289;2023718850;C;;
EP;PCT/US2023/064598;2023775806;D;;
EP;PCT/EP2023/055688;2023709989;W;;
EP;PCT/JP2023/016117;2023796320;G;;
EP;PCT/CN2023/081856;2023773694;C;;
EP;PCT/JP2023/014441;2023796055;D;;
EP;PCT/EP2023/057131;2023712268;W;;
EP;PCT/KR2024/004195;2024785144;G;;
EP;PCT/JP2023/009554;2023774634;C;;
EP;PCT/KR2024/008072;2024737665;D;;
EP;PCT/EP2023/057166;2023713850;W;;
EP;PCT/CN2022/082715;2022932657;R;;
EP;PCT/SG2023/050148;2023775394;D;;
EP;PCT/CN2022/127399;2022963005;W;;
EP;PCT/US2023/063209;2023775780;G;;
EP;PCT/US2023/064747;2023720503;C;;
EP;PCT/JP2023/013172;2023780873;D;;
EP;PCT/US2023/012872;2023709533;W;;
EP;PCT/JP2023/016018;2023803397;G;;
EP;PCT/CN2023/078335;2023773559;C;;
EP;PCT/KR2023/005370;2023796702;D;;
EP;PCT/EP2023/057164;2023712282;W;;
EP;PCT/CN2024/070505;2024724923;G;;
EP;PCT/JP2023/010248;2023774722;C;;
EP;PCT/DE2023/100212;2023714205;W;;
EP;PCT/EP2023/057327;2023715051;W;;
EP;PCT/JP2022/013610;2022933343;R;;
EP;PCT/US2023/010418;2023775419;C;;
EP;PCT/US2023/064785;2023717379;W;;
EP;PCT/EP2023/051859;2023702297;R;;
EP;PCT/US2022/027827;2022724376;G;;
EP;PCT/US2023/064763;2023775842;C;;
EP;PCT/EP2023/063167;2023727966;W;;
EP;PCT/FR2023/050251;2023711509;R;;
EP;PCT/CN2022/089045;2022938870;G;;
EP;PCT/KR2023/005514;2023796723;C;;
EP;PCT/ES2023/070157;2023774058;W;;
EP;PCT/US2023/063072;2023713016;R;;
EP;PCT/FR2023/050212;2023709254;G;;
EP;PCT/KR2024/002761;2024708962;C;;
EP;PCT/JP2023/010947;2023774884;W;;
EP;PCT/US2023/015144;2023714423;R;;
EP;PCT/EP2023/057121;2023712529;G;;
EP;PCT/CN2022/082616;2022932645;D;;
EP;PCT/US2023/015656;2023775511;W;;
EP;PCT/US2023/015604;2023716963;R;;
EP;PCT/DK2023/050046;2023713577;G;;
EP;PCT/EP2023/050522;2023700728;D;;
EP;PCT/US2023/064796;2023775865;W;;
EP;PCT/ES2023/070176;2023719807;R;;
EP;PCT/US2023/064313;2023715713;G;;
EP;PCT/EP2023/056433;2023710364;D;;
EP;PCT/JP2023/018326;2023815773;W;;
EP;PCT/CN2023/079471;2023773587;R;;
EP;PCT/US2023/015827;2023718099;G;;
EP;PCT/CN2022/119842;2022933005;C;;
EP;PCT/EP2023/057094;2023713627;D;;
EP;PCT/JP2023/009007;2023774557;R;;
EP;PCT/CN2022/136313;2022934881;C;;
EP;PCT/GB2023/050714;2023715210;D;;
EP;PCT/US2023/015303;2023775474;R;;
EP;PCT/EP2023/054345;2023707883;C;;
EP;PCT/US2023/015985;2023718104;D;;
EP;PCT/US2023/063597;2023775784;R;;
EP;PCT/US2023/019438;2023724999;G;;
EP;PCT/EP2023/057418;2023712042;C;;
EP;PCT/FI2023/050365;2023741437;D;;
EP;PCT/IL2023/050400;2023803155;R;;
EP;PCT/IN2023/050258;2023774161;G;;
EP;PCT/IB2023/052386;2023713164;C;;
EP;PCT/IB2023/052802;2023774111;D;;
EP;PCT/EP2024/056278;2024709420;R;;
EP;PCT/JP2023/011056;2023774912;G;;
EP;PCT/EP2023/057389;2023715058;C;;
EP;PCT/JP2023/011330;2023774980;D;;
EP;PCT/JP2022/045281;2022933648;W;;
EP;PCT/US2023/015739;2023775533;G;;
EP;PCT/US2023/016101;2023717337;C;;
EP;PCT/US2023/015869;2023775583;D;;
EP;PCT/EP2023/050085;2023700405;W;;
EP;PCT/JP2023/002517;2023778799;G;;
EP;PCT/IB2023/000168;2023723249;C;;
EP;PCT/CN2023/089092;2023791249;D;;
EP;PCT/EP2023/056189;2023711010;W;;
EP;PCT/US2023/024674;2023820391;G;;
EP;PCT/ES2023/070170;2023774062;C;;
EP;PCT/CN2023/076496;2023829410;D;;
EP;PCT/EP2023/057391;2023712914;W;;
EP;PCT/EP2022/057681;2022717588;R;;
EP;PCT/JP2023/010412;2023774766;C;;
EP;PCT/US2023/064317;2023714460;W;;
EP;PCT/IB2023/052816;2023715605;W;;
EP;PCT/CN2022/086887;2022936907;R;;
EP;PCT/US2023/015663;2023775514;C;;
EP;PCT/FI2023/050162;2023718309;W;;
EP;PCT/EP2023/055028;2023708466;R;;
EP;PCT/IB2022/062393;2022838966;G;;
EP;PCT/US2023/064804;2023775868;C;;
EP;PCT/IB2023/055810;2023736825;W;;
EP;PCT/EP2023/057126;2023712039;R;;
EP;PCT/CN2022/098618;2022946134;G;;
EP;PCT/US2023/021479;2023808085;C;;
EP;PCT/JP2023/006012;2023774346;W;;
EP;PCT/GB2023/050566;2023713135;R;;
EP;PCT/EP2023/056852;2023710381;G;;
EP;PCT/CN2022/082207;2022932571;D;;
EP;PCT/KR2023/002034;2023775156;W;;
EP;PCT/EP2023/057565;2023715080;R;;
EP;PCT/EP2023/057224;2023712542;G;;
EP;PCT/US2022/049168;2022933854;D;;
EP;PCT/US2023/016032;2023775648;W;;
EP;PCT/US2023/064825;2023718143;R;;
EP;PCT/FI2023/050158;2023714079;G;;
EP;PCT/EP2023/055492;2023707983;D;;
EP;PCT/ZA2023/050053;2023783286;W;;
EP;PCT/US2023/025560;2023741186;R;;
EP;PCT/US2023/015805;2023716738;G;;
EP;PCT/EP2023/056063;2023712172;D;;
EP;PCT/KR2023/007594;2023846785;W;;
EP;PCT/US2023/014009;2023712674;D;;
EP;PCT/IN2023/050276;2023774173;R;;
EP;PCT/EP2023/060055;2023722264;G;;
EP;PCT/CN2022/087664;2022726990;C;;
EP;PCT/IL2023/050295;2023714118;D;;
EP;PCT/JP2023/011093;2023774920;R;;
EP;PCT/CN2022/090003;2022939118;C;;
EP;PCT/US2023/015633;2023716061;D;;
EP;PCT/US2023/015760;2023775541;R;;
EP;PCT/EP2023/055327;2023709189;C;;
EP;PCT/US2023/015939;2023719129;D;;
EP;PCT/CN2023/084665;2023778283;R;;
EP;PCT/CA2023/050337;2023773383;G;;
EP;PCT/EP2023/057204;2023712290;C;;
EP;PCT/CN2023/080420;2023773618;D;;
EP;PCT/US2023/023914;2023820280;R;;
EP;PCT/JP2023/004591;2023774291;G;;
EP;PCT/EP2023/057236;2023713864;C;;
EP;PCT/JP2023/007036;2023774392;D;;
